Crash Year,Crash Report Number,Vehicle Sequence Number,Vehicle Make,Vehicle Model,Vehicle Color,Vehicle Style,Vehicle Body Type Code,Vehicle Year,Vehicle ID Number
2017,833061260,1,HD,ROAD KING,BLK,MC,11,2006,1HD1BXB186Y084865
2017,833388430,2,HD,FLH TP,WHI,MC,11,2014,1HD1FHM18EB705112
2017,833444440,1,BMW,OTHER,BLU,MC,11,2016,WB10A1107GZ670245
2017,833447230,2,HOND,OTHER,YEL,MC,11,1992,1HFSC181XNA601622
2017,833451170,1,HD,mc,BLU,MC,11,2015,1HD1KTM18FB681944
2017,833963140,1,KAWK,ZX1000,GRN,MC,11,2016,JKAZRCG14GA010767
2017,833972870,1,SUZI,GSXR 600,BLU,MB,11,2007,JS1GN7DA172111919
2017,834018890,1,SUZI,MOTORCYCLE,BLK,MC,11,2006,JS1GN7DA862108353
2017,834689560,1,HDMC,UK,BLK,MC,11,1965,65XLCH1282
2017,835081770,1,HARL,1200 SPORTST,RED,MC,11,2016,1HD1LL316GC440443
2017,835081920,2,HD,CYL,BLK,MC,11,2011,1HD1KBM17BB626938
2017,835631290,2,HD,CRUISER,BLK,MC,11,2015,1HD1KBM15FB702047
2017,835775580,1,HD,,RED,MC,11,2015,1HD4CR215FC418580
2017,835783170,1,HD,,BLK,MC,11,2016,1HD1LM327GC443074
2017,835899720,1,ZHNG,MOTORSCOOTER,BLK,MC,11,2014,L5YACBPA2E1127798
2017,835899820,1,HONDA,RUCKUS,WHI,MD,12,2007,JH2AF58437K300841
2017,835899840,2,SUZI,MOTORCYCL,BLK,MC,11,2005,J51VX51LX52106668
2017,836386000,1,BASH,FIT50,RED,MD,12,2015,LHJTLBBN7FB020011
2017,836473350,2,KAWK,KLR 650,RED,MC,11,2006,JKAKLEA116DA22379
2017,836473360,1,HONDA,SHADOW SPIRI,RED,MC,11,2007,JH2RC44017M101994
2017,836487970,2,HD,MC,ONG,MC,11,1994,1HD1BLL10RY015518
2017,836671650,2,HD,ROAD KING,BLK,MC,11,2004,1HD1FHW114Y720902
2017,836741760,1,HD,MTCY,BLK,MC,11,2010,1HD1FC410AB649857
2017,836997440,1,HD,HERITAGE,BLK,MC,11,2004,1HD1BJY104Y034267
2017,836997460,2,KAWK,SPORT BIKE,BLU,MC,11,2003,JKBZXJB183A007460
2017,836997500,2,HD,DYNA ST BOB,BLU,MC,11,2015,1HD1GXM18FC323648
2017,837090690,1,DODG,CHARGER,WHI,4D,12,2013,2C3CDXAT1DH714034
2017,837102090,1,KAWK,ZX1,BLK,MC,11,2008,JKAZX4P158A043628
2017,837112350,1,BMW,S1000RR,WHI,MC,11,2016,WB10D2107GZ354325
2017,837162910,2,HOND,1000RR,BLK,MC,11,2016,JH2SC590XGK800049
2017,837163000,1,YAMA,FZ1,SIL,MC,11,2002,JYARN07E12A004951
2017,837166190,1,HD,ELECTRA GLID,BLK,MC,11,2011,1HD1MAM1XBB853285
2017,837273930,1,HD,FXSTDI,BLK,MC,11,2001,1HD1JBB171Y016068
2017,837273950,1,YAMA,XVS 1100,DBL,MC,11,2001,JYAVP11E21A019416
2017,837337810,1,HD,ROAD KING,BLK,MC,11,2015,1HD1FHM1XFB632892
2017,837353380,1,HD,HD,BLK,MC,11,2015,1HD4LE215FC443990
2017,837412220,2,HOND,MC,YEL,MC,11,1997,1HFSC3403VA001954
2017,837463780,2,HOND,MOTORCYCLE,RED,MC,11,2012,JH2SC6672CK200644
2017,837471660,1,HOND,MAGNA,RED,MC,11,1996,JH2RC4335TM100336
2017,837734060,1,RIYA,GATOR,BLK,MC,12,2016,LEHTCB179GR000024
2017,837843050,1,HD,SPORTSTER,BLK,MC,11,2017,1HD1CT319HC443399
2017,837905020,1,HOND,GL1800,BLU,MC,11,2009,1HFSC47H49A803961
2017,837996620,1,HD,MCR,BLK,MC,11,2017,1HD4NCG27HC511516
2017,838007560,1,HD,ELECTRA GLID,BLK,MC,11,2016,1HD1FMM19GB600820
2017,838014220,1,KAWK,NINJA,RED,MC,11,2007,JKAEXEA157A024346
2017,838103260,2,HOND,CBR600,RED,MC,11,2005,JH2PC37055M209304
2017,838117130,1,YAMA,,SIL,MC,11,2005,JYA5AHE055A047662
2017,838185210,1,YAMA,MC,BLK,MC,11,2004,JYAVM01E64A066410
2017,838200750,1,BMW,S1000RR,RED,MC,11,2016,WB10D2104GZ353598
2017,838207550,2,HD,ROAD KING,BLK,MC,11,2012,1HD1FWM38CB618264
2017,838212790,2,INDIA,MC,WHI,MC,11,2015,56KCCVAA7F3322709
2017,838230810,1,HONDA,86XR,WHI,XR,11,2011,JH2HE0304LK901601
2017,838281610,1,BMW,RR,PLE,MC,11,2011,WB1051702BZV42211
2017,838288780,1,YAMA,R6,GRY,MC,11,2016,JYARJ16E7GA034790
2017,838288880,1,HD,FXD SUPERGLI,BLU,MC,11,2003,1HD1GHV173K333609
2017,838339130,1,YAMA,STAR,WHI,MC,11,2003,JYAVP11E23A043072
2017,838339160,1,KAWK,EX250,BLK,MC,11,2011,JKAEXMJ17BDA92281
2017,838340650,2,HOND,OTHER,YEL,MC,11,2002,JH2RC44022M618178
2017,838348070,1,HD,HERITAGE CLA,ONG,MC,11,2012,1HD1BWV10CB043974
2017,838487450,2,HD,,BLK,MC,11,2015,1HD4CR217FC438779
2017,838487570,1,HD,SPORTSTER,CPR,MC,11,2008,1HD1CZ3178K448500
2017,838499500,1,YAMA,UNKNOWN,YEL,MC,11,2006,JYARJ12E56A003851
2017,838555900,1,HD,MOTORCYCLE,BLK,MC,11,2014,1HD1FCM14EB704770
2017,838556240,1,KAWK,ZX6,BLU,MC,11,2008,JKAZX4J178A073416
2017,838836220,2,HD,SPORTSTER,GRN/BLK,MC,11,2007,1HD1CZ34X7K467227
2017,838885340,1,KAWK,MOTOSPORT,BLK,MC,11,2009,JKAZX4R119A009992
2017,838887920,1,YAMA,R3,RED,MC,11,2015,MH3RH06YXFK004164
2017,838888700,2,HD,MC,BLK,MC,11,1991,1HD1EBL14MY125286
2017,839134850,2,VICT,KINGPEN,WHI,MC,11,2007,5VPCB26D673008675
2017,839285510,1,Kawk,ZZR,SIL,MC,11,2006,JKAZX4J106A061668
2017,839295450,1,SUZI,gxr,YEL,MC,11,2004,JS1GR7JA942105192
2017,839299010,1,MOTIV,SCOOTER,BLK,MC,12,2016,RFVPMP208G1011587
2017,839299400,1,HOND,OTHER,BLK,MC,11,2014,JH2RC6804EK000950
2017,839325180,1,YAMA,R3,GRY,MC,11,2016,MH3RH06Y1GK014874
2017,839325320,1,HOND,VTX,BLK,MC,11,2007,1HFSC526X7A411317
2017,839543600,2,YAMA,CYL,YEL,MC,11,2004,VTTGM51A642102661
2017,839829420,1,HD,MC,BLK,MC,11,2003,1HD4CEM163K453670
2017,839830310,1,KAWK,ZX636,WHI,MC,11,2013,JKBZXJE19DA002314
2017,839830750,1,HOND,,GRY,MC,11,2017,MLHJC6114H5201272
2017,840046990,2,HD,STREET GLIDE,BLK,MC,11,2016,1HD1KRM17GB671846
2017,840047250,2,YAMA,FZ1,BLU,MC,11,2005,JYARN07EX5A010686
2017,840126480,1,KAWK,UNKNOWN,BLK,MC,11,2007,JKAEXMF1X7DA38456
2017,840129350,1,HD,other,GRN,MC,11,2006,1HD1FCW1X6Y668708
2017,840293090,1,HD,,BLK,MOT,11,2012,1HD1FHM19CB677897
2017,840293150,2,SUZI,,WHI,MOT,11,2011,JS1GN7FA8B2102981
2017,840293190,3,POLA,,RED/,MC,11,2015,57XAAPFA9F5103009
2017,840293620,2,SUZI,,BLU,MOT,11,2007,JS1GR7KA472102977
2017,840295230,2,KAWK,,BLU,MOT,11,1997,JKBVNCA16VA051378
2017,840295660,2,HD,,BLK,MOT,11,2017,1HD1FMC1XHB631674
2017,840295720,1,YAMA,,UNKN,MOT,11,2018,5Y4AM8636JA100843
2017,840462310,1,HOND,SHADOW,BLK,MC,11,2001,JH2RC44011K500696
2017,840462600,1,KAWAS,ZX12R,BLK,MC,11,2005,JKAZX9B195A016934
2017,840628360,2,HDMC,UK,BLU,MC,11,2016,1HD1GNM16GC329678
2017,840629400,2,KAW,,BLU,MC,11,2016,JKAENEB1XGDA11209
2017,840632180,2,YAMA,UK,BLK,MC,11,2013,JYAVG04E5DA015872
2017,840632240,2,HOND,CYL,RED,MC,11,1997,JH2RC4333VM200891
2017,840632730,1,HARL,UK,BLU,MC,11,2003,5HD1BJY133Y067626
2017,840635190,2,SUZI,CYL,BLK,MC,11,2008,JS1GN7EA682100205
2017,840635200,2,YAMA,UK,SIL,MC,11,2005,JYAVM01EX5A075922
2017,840635590,1,SUZI,mc,BLK,MC,11,2005,JS1GN7CAX52114753
2017,840638680,1,KAWA,NINJA,GRN,MC,11,2016,JKAEXEE15GDA20891
2017,840638970,2,BMBR,UK,BLU,MC,11,2017,2BXNBDD26HV001665
2017,840639070,1,KAWA,UK,GLD,MC,11,2002,JKBVNAP162A001300
2017,840723430,1,ZHA,UK,YEL,MC,12,2016,LEHTCB017GR001489
2017,841057750,2,HOND,UK,BLK,MC,11,1986,JH2RC2108GM201647
2017,841058570,1,HD,,BLK,MC,11,2009,1HD1BW5149Y045166
2017,841059730,1,SUZI,UK,WHI,MC,11,2009,JS1GR7LAX92102774
2017,841099390,1,BASH,M150,BLK,MS,12,2015,LHJTLKBR6FB100208
2017,841121820,3,BASH,CYCLE,BLU,MC,11,2015,LHJTLKBR8FB000224
2017,841121910,1,YAMA,M/C,BLU/WHI,MC,11,1999,JYARN02E4XA002240
2017,841486950,1,SUZI,GSX 750,BLK,MC,11,2015,JS1GR7NA0F2100301
2017,841491060,1,SUZI,GSXR 750,BLU,MC,11,2011,JS1GN7FA8B2100812
2017,841653040,1,UK,UK,BLU,MS,11,2015,LC2U6G109FC000428
2017,841653590,1,UK,UK,GRN,MS,12,2017,LEHTCB012HR000882
2017,841669940,1,HOND,MOTORCYCLE,BLK,MC,11,2009,JH2PC40049K203513
2017,841689960,2,HD,STREET,RED,,11,2014,1HD1KRM13EB705150
2017,842172900,1,HOND,CBR600,WHI,MC,11,1994,JH2PC2517RM301249
2017,842175290,2,KAWK,VULCAN,BLU,MC,11,1995,JKBVNAA1XSA030128
2017,842176800,1,UNK,MOTORCYCLE,YEL,MC,11,2000,NONE
2017,842447750,1,HOND,CB500F,BLK,MC,11,2014,MLHPC4564E5100278
2017,842448450,1,SUZI,GSXR750,YEL,MC,11,2004,JSIGR7JAX42102124
2017,842467650,1,SUZI,CYL,BLU,MB,12,2005,JS1CK43A952101840
2017,842468540,2,YAMA,UK,BLK,MC,11,2015,MH3RH06Y5FK005402
2017,842471240,1,HOND,UK,SIL,MC,11,2007,JH2PF011X7K500547
2017,842471310,2,YAMA,TMAX,GRY,MS,12,2015,JYASJ13NXFA000038
2017,842511350,1,HOND,N/A,SIL,MC,11,2006,JH2PC21456M701662
2017,842708950,1,YAMA,r6,YEL,MC,11,2008,JYARJ16EX8A007293
2017,842711160,1,Harle,unk,BLK,MC,11,2013,1HD1FRM16DB637235
2017,842713190,2,HD,hd,SIL,MC,11,2001,1HD1JBB161Y044475
2017,842790110,2,HD,,BLK,MC,11,2009,1HD1KB41X9Y619909
2017,842790180,1,YAMA,XR,BLU,MC,11,2001,JYARN07E81A000331
2017,842792980,2,HD,HARLEY,BLK,MC,11,2016,1HD1KBC10HB689499
2017,842794190,1,KAWK,KAWASAKI,GRN,MC,11,2014,JKAZXCK17EA009655
2017,842819820,2,TRUM,UK,WHI,MC,11,2007,SMT500PK47J294330
2017,842939750,1,HDMC,UK,RED,MC,11,2000,1HD1BHY15YY017043
2017,842953750,1,HD,Cycle,BLU,MC,11,2005,1HD1GPW145K329237
2017,842999870,1,KAWA,NINJA,GRN,MC,11,2015,JKAEX8B11FDA21413
2017,842999970,1,SUZI,UK,RED,MC,11,,UK
2017,843047420,1,HD,Electra Glid,BLK,MC,11,2017,1HD1KED16HB616346
2017,843049060,1,HD,HD,BLK,MC,11,2009,1HD1FF4129Y648171
2017,843049970,1,HOND,VALKYRIE,RED,MC,11,2002,1HFSC347X2A500002
2017,843142440,1,SUZI,uk,SIL,MC,11,2006,JS1GT76AX62116733
2017,843148710,2,YAMA,X,BLU,MC,12,2009,JYASJ07Y69A000847
2017,843150260,2,YAMA,XVS1100,SIL,MC,11,2005,JYAVP11E55A070334
2017,843150960,2,HD,1500,RED,MC,11,2009,1HD1GY4179K302760
2017,843151710,1,HOND,unk,BLK,MC,11,2004,1HFSC52044A103079
2017,843155400,1,SUZI,motorcycle,BLK,MC,11,2002,JS1GN79AX22100712
2017,843155520,2,YAMA,tw 200,WHI,MC,11,2007,JYA3AWE057A113187
2017,843158830,1,Harle,bl,BLK,motorcycle,11,2000,IHD1FRW1XYY649727
2017,843160200,1,HOND,DIRT BIKE,WHI,DIRT BIKE,11,2012,JH2PE0532CK102984
2017,843160480,1,SUZI,UK,BLU,MC,11,2001,JS1VP52A812103008
2017,843337590,2,HD,ULTRA CLASSI,RED,MC,11,2010,1HD1FC411AB654792
2017,843337950,2,HD,,GRN,MC,11,2016,1HD1KEL11GB671772
2017,843340360,1,YAMA,,BLU,MC,11,2002,JYARJ04E72A021558
2017,844260380,2,HD,,RED,MC,11,2015,1HD1KHM18FB640663
2017,844260380,3,HD,,GRY,MC,11,2007,1HD1KB4117Y665805
2017,844260560,1,HD,,BLK,MC,11,2014,1HD1GXM16EC308130
2017,844261070,1,HD,,BLK,MC,11,2000,1HD1GEV18YY312917
2017,844261640,1,KAW,,RED,MC,11,2005,JKBVNKB155A007543
2017,844262080,2,HARL,,RED,MC,11,2004,1HD1GDV114K301071
2017,844262120,2,HD,,SIL,MC,11,2014,1HD1KEL11EB638297
2017,844337650,1,YAMA,,BLU/BLU,MC,11,1999,JYARN02E6XA006225
2017,844338270,1,KAW,MC,BLU,MC,11,2008,JKAVN2B108A033878
2017,844338910,1,HONDA,CBR,BLU,MC,11,2007,JH2PC40007M003892
2017,844339560,1,SUZI,,BLK,MC,11,2004,JS1GN7CA442103925
2017,844340910,1,HARL,SPEEDSTER,BLK,MC,11,2000,UNKNOWN
2017,844340910,2,BMW,,UNKNOWN,MC,11,2000,UNKNOWN
2017,844340910,3,HD,,BLK,MC,11,2013,1HD1GYM10DC318270
2017,844343410,1,HONDA,,BLK,MC,11,1985,JH2RC2003FM101228
2017,844343590,2,HD,,BLK,MC,11,2015,1HD4LE215FC412058
2017,844391620,1,KAW,,MUL/COL,MC,11,2004,JKBVNAE144A116886
2017,844391770,1,YAMA,MTC,BLU,MC,11,2014,JYARN23EXEA017297
2017,844391830,2,YAMA,MTC,BLK/BLK,MC,11,1999,JYARN02EXXA002761
2017,844392120,1,HONDA,SHADOW,RED,MC,11,2007,1HFSC43067A700845
2017,844392250,2,HARLE,SOFT,BLK,MC,11,2009,1HD1CX3119K406894
2017,844392670,2,HOND,VT750 CDA,BLK,MC,11,2003,JH2RC44373M704324
2017,844393660,1,HD,ROAD KING,BLK,MC,11,2008,1HD1FR4198Y659085
2017,844507110,2,HD,MOTORCYCLE,PLE,MC,11,2006,1HD1GX11X6K342132
2017,844630710,1,KAWK,NINJA,BLK,MC,11,2007,JKAZX4J127A067439
2017,844753360,1,HOND,VALKYRIE,MAR,MC,11,2007,1HFSC52077A405759
2017,844780400,2,ZHNG,WOLF R650,BLU,MC,12,2015,L5YACBPA5F1105859
2017,845029520,2,HOND,MC,RED,MC,11,2007,JH2PC40017M004372
2017,845070610,1,HD,MC,SIL,MC,11,2005,1HD1BWB135Y082918
2017,845070620,1,SUZI,GXSR1000,RED,MC,11,2002,JS1GT74A822109454
2017,845070622,1,SUZI,GXSR1000,RED,MC,11,2002,JS1GT74A822109454
2017,845104570,1,HD,FAT BOY,BLU,MC,11,2002,1HD1JBB102Y087100
2017,845114020,1,HD,ROAD KING,WHI,MC,11,2014,1HD1FHM1XEB710943
2017,845232960,1,SUZU,GXR1300,WHI,MC,11,2011,JS1GX72A6B2101019
2017,845233050,2,HD,FLHR,BLK,MC,11,2013,1HD1FBM17DB664631
2017,845671950,1,HOND,CBR600RR,RED,MC,11,2007,JH2PC40077M004392
2017,845744890,1,HOND,American,BLK,MC,11,2015,JH2SC6672FK500642
2017,845746840,2,HOND,600,WHI,MC,11,2017,MLHJC6118H5202649
2017,845885050,1,SANG,UK,RED,MC,12,2015,RFGBS1HE9FXAW2103
2017,845911800,2,HD,STREET 750,GRN,MC,11,2017,1HD4NCG2XHC511199
2017,845916090,2,HD,ROAD KING,DBL,MC,11,2013,1HD1FHM1SDB647886
2017,845982860,1,HARL,VULCAN,MUL/CO,MC,11,2001,JKBVNAG11XA015046
2017,846065550,2,HOND,GOLDWING,WHI,MC,11,2004,1HFSC47454A300753
2017,846065620,1,HD,CRUISER,BLK,MC,11,2016,1HD1KRM10GB653236
2017,846066560,1,HD,STREETBOB,BLK,MC,11,2011,1HD1GX411BC323503
2017,846189930,1,HD,,RED/SIL,MC,11,2005,1HD4CJM145K430464
2017,846190310,1,HOND,MOTORCYCLE,WHI,MC,11,2009,JH2SC590X9K100275
2017,846191390,2,HD,,BLK,MC,11,2010,1HD1FHM19AB612576
2017,846191430,1,HD,UNKNOWN,RED,MC,11,2010,1HD1GX415AC311854
2017,846191760,1,TAIO,SCOOTER,BLU,MS,11,2014,L9NTELKE2E1065556
2017,846192940,2,SUZI,SSV,BLU,MC,11,2007,JS1VT54A472101001
2017,846193040,2,HD,MOTORCYCLE,GLD/ONG,MC,11,2014,1HD1GPM10EC312657
2017,846193100,1,UK,UNKNOWN,UNKNOWN,MC,11,,
2017,846193270,1,HOND,MOTORCYCLE,BLK,MC,11,2005,1HFSC52025A208754
2017,846193660,1,YAMA,65,RED/WHI,MC,11,2012,JYARJ16E9CA026202
2017,846227820,1,SUZU,UK,BLU,MC,11,2006,JS1GT76A762107214
2017,846235310,3,YAMA,UK,GRY,MC,11,2009,JYARN17E19A006439
2017,846247250,2,HD,,BLK,MC,11,1997,1HD1DDL13VY623480
2017,846393160,2,HD,MC,BLK,MC,11,1992,1HD1BLL14NY021719
2017,846394400,1,SUZI,AN400,BLU,MC,11,2007,JS1CK44A472100662
2017,846395080,1,HD,UNK,BLK,MC,11,1972,3A34857H2
2017,846395550,1,HAR,,,DAVIDSON,11,2003,1HD1GDV113K325157
2017,846395720,2,SUZI,SPORT BIKE,WHI,MC,11,2017,JS1GR7MA8H2101068
2017,846396560,1,KAWK,NINJA,RED,MC,11,2006,JKAEXVD116A097076
2017,846396580,1,SUZI,UNK,BLK,MC,11,2007,JS1VS52A372101092
2017,846396970,2,HD,ROAD KING,WHI,MC,11,2010,1H1FR415AB659822
2017,846435240,1,SUZI,,CPR/,MC,11,2014,JS1NP41A5E2100648
2017,846435590,1,YAMA,,BLU,MD,12,2007,LPRSE13YX7A500862
2017,846437700,1,HD,,MAR,MB,11,2014,1HD1TEN17EB963532
2017,846437700,2,HAR,,BLK,MB,11,2008,1HD1FC4128Y613661
2017,846437830,1,HOND,,WHI,MC,11,2011,JH2RC5888BK000364
2017,846437980,2,HD,,BLK,MC,11,2003,1HD1DJV133Y602184
2017,846440030,2,HOND,,YEL,MC,11,2003,1HFSC47053A202527
2017,846440490,2,HD,,BLK,MC,11,2004,1HD1CLP164K421712
2017,846444020,2,SUZI,GSX 1000,BLU,MC,11,2007,JS1GT77AX72110415
2017,846446800,1,HOND,CN250,RED,MC,12,1996,JH2MF0202TK101084
2017,846499260,1,HARL,,BLK,MC,11,2008,1HD1FHM138Y651302
2017,846549230,2,DONG,SUNNY,YEL,MS,11,2012,LXDTCKTP9C1CK1302
2017,846579960,2,KAWK,VULCAN 900,GRY,MC,11,2014,JKAVN2D14EA050790
2017,846583590,2,HD,STREET GLIDE,BLK,MC,11,2008,1HD1KB4148Y672068
2017,846587010,1,HOND,MC,BLK,MC,11,2005,JH2PC37045M207172
2017,846605000,2,Harle,ROAD KING,BLK,MC,11,2005,1HD1CLP185K419123
2017,846625670,1,HOND,CBR 600 RR,BLK,MC,11,1995,JH2PC2502SM402549
2017,846799140,2,HONDA,SHADOW,BLU,MC,11,2002,JH2RC44F62M011236
2017,846799170,1,SUZI,,CPR,MC,11,2003,JS1VT54A132101371
2017,846799730,1,HD,BIKE,BLU/SIL,MC,11,2009,1HD1FC4169Y606052
2017,846801780,1,VICO,MC,GRY/GRY,MC,11,2017,5VPCGBAB0H3057587
2017,846802820,1,YAMA,R1 TRS,RED/WHI,MC,11,2002,JYARN10E22A003744
2017,846803890,1,HD,XL1200C,BLU,MC,11,2009,1HD1CT31X9K448974
2017,846805740,1,YAMA,,SIL,MC,11,2016,JYARM06E7GA009552
2017,846942670,1,DIAX,ICEBEAR,BLU,MS,11,2014,L37MMJBV9EZ0200
2017,847326050,1,KYMC,,BLU,MC,12,2013,LC2U9A040DC100679
2017,847326490,1,YAMAH,MC,BLK,MS,12,2005,LPRSA20AX5A600305
2017,847326760,1,YAMAH,ZUMA SPORT,BLK,MD,12,2005,6PRSA20A25A605109
2017,847326760,2,LEXUS,IS250,WHI,4D,12,2012,JTHBF5C23C5163989
2017,847820760,2,HOND,,BLK,MCY,11,1996,JH2PC2132TM300105
2017,847822870,1,OTHR,,RED,MOP,12,2016,LEHTCB015GR000888
2017,847824030,1,KAWK,,BLK,MCY,11,2011,JKAZX4R19BA025363
2017,847825120,1,,,,,11,,
2017,847825290,1,PEUG,,SIL,MCY,11,2003,VGAH2AC0030100215
2017,847827950,1,HD,,WHI,MCY,11,2007,1HD1GP4117K319643
2017,847828100,1,HOND,,WHI,MCY,11,2000,JH2RV0619RNL00400
2017,847828100,2,YAM,,BLU,MCY,11,2008,JYADG21E98A001684
2017,847829530,2,HMDE,,BLK,MCY,11,,99999
2017,847829720,1,HD,,BLK,MCY,11,2016,1HD4LE211GC424127
2017,847830240,1,HMDE,,RED,MCY,11,2005,AC218989MD
2017,847830620,2,HD,,BLK,MCY,11,2004,1HD1BJY144Y062671
2017,847831000,2,TAOI,,RED/,MOP,12,2014,L9NTEACTXE1010726
2017,847832550,1,HD,,BLK,MCY,11,2010,1HD4LE21XAC431018
2017,847832730,2,HYOS,,BLK,MCY,11,2003,KM4MJ51A631205403
2017,847833350,1,SANY,,BLK,MOP,12,2015,RFGBS1GG6FXAX1344
2017,847834910,2,HOND,,BLU,MCY,11,2004,JH2PC37004M101882
2017,847834920,1,HD,,BLK,MCY,11,2012,1HD1FHM19CB677897
2017,847835870,1,HD,,GLD,MCY,11,2016,1HD4LE21XGC432954
2017,847836970,2,TAOI,,BLK,MOP,12,2016,L9NTELKE2G1200635
2017,847840290,2,HOND,,SILV,MCY,11,2007,JH2SC570X7M301808
2017,847875180,1,VICO,,BLU,MC,11,2014,5VPTW36N8E3033934
2017,847960480,2,BMW,CYL,BLU,MC,11,2008,WB10313028ZU44042
2017,848019330,1,BASH,MOTORCYCLE,BRO,MC,11,2015,LHJTLBBNXFB610025
2017,848019460,2,SUZI,,RED,MC,11,2006,JS1GT76A162109900
2017,848019590,2,YAMA,MTCY,BLK,MC,11,1997,JYA3HHE06VA104518
2017,848020220,1,ASPT,CHOPPER,RED,MC,11,2000,FLA51755
2017,848020830,1,ZHNG,MC,GRN,MC,12,2017,L5YACBPA0H1112219
2017,848021210,1,HD,SPORTSTER,RED,MC,11,1993,1HD1CAP18PY207634
2017,848021240,1,JIAJ,MOPED,BLU,MS,12,2017,LLPVGBAA0H1M21394
2017,848021560,1,HD,FLSTF,GRN,MC,11,2000,1HD1BMY18YY015926
2017,848048730,1,SUZI,,BLU,MC,11,2016,JS1GT79A2G2100653
2017,848516210,1,HARLY,07FXSTD,BLK,MC,11,2007,1HD1JB5107Y04403
2017,848516540,2,HOND,,WHI,MC,11,2014,MLLHPC4661E100348
2017,848532770,1,YAHAM,,BLU,MC,11,1998,JYA5AHE06WA011688
2017,848629130,1,SUZI,MC,BLU,MC,11,2002,JS1GN7BA822104171
2017,848643290,1,HARLY,FLTRX,RED,MC,11,2017,1HD1KTC1XHB601015
2017,848662020,1,YAMAH,MC,MAR,MC,11,2009,JYAVG04E39A008023
2017,848871500,1,YAMA,1500,BLK,MC,11,2006,JYAVP11E36A079437
2017,849170740,1,YAMA,YFR6L,RED,MC,11,2007,JYARJ12E27A015912
2017,849171200,2,BUEL,MOTORCYC,BLK,MC,11,2004,4MZAX14J843426334
2017,849171630,1,HOND,METROPOL,BLU,MC,11,2006,JH2AF60666K200377
2017,849172040,1,VENO,SCOOTER,YEL,,12,2004,5KMMSG1T845032559
2017,849173690,2,JBLC,BD50QT2A,BLK,MC,12,2015,L2BB2NCB5FB105055
2017,849176840,1,HD,POLICE 109,WHI,MC,11,2017,1HD1FMC19HB625476
2017,849193230,2,BUELL,BUELL,BLK,MC,11,2004,4MZAX14J343425608
2017,849193440,2,KAWAS,MC,BLK,MC,11,2006,JKAVN2B126A007439
2017,849193920,1,HONDA,TOURING,RED,MC,11,2007,1HFSC43027A703208
2017,849194260,1,BASH,RENEGADE,YEL,MS,11,2008,LHJLC13J48B006088
2017,849194330,2,HARLE,MC,SIL,MC,11,2004,1HD1BHY194Y010512
2017,849194720,2,TAIZH,MOPED,WHI,MC,11,2013,L5YTCKPA0D1133283
2017,849195550,1,MC,MC,BLU,MC,11,2004,JYAVP17E74A001778
2017,849195860,1,SUZUK,600,BLK,MC,11,2004,JS1GN7CA242101588
2017,849195910,3,HARLE,HARLEY,BLK,MC,11,2009,1HD1FS41X9Y653529
2017,849195990,1,SUZUK,HYABUSA,GRY,MC,11,2001,JS1GW71AX12104122
2017,849196340,2,SUZU,,BLU,MC,11,2004,JS1VP53AX42102302
2017,849196500,1,HONDA,,BLK,MC,11,2003,JH2PC35023M400453
2017,849197470,1,HCHE,49 CC SCOOTE,BLK,MC,11,2017,RFLDR0515HA000329
2017,849198500,1,KAWAS,NINJA,BLU,MC,11,2013,JKAEXEF12DDA03914
2017,849274990,2,SUZI,GSXR 1000,MUL,MC,11,2008,JS1GT77A582103955
2017,849275360,1,HOND,1000,BLK,MC,11,2017,JH2SC7706HK000350
2017,849309740,1,SUZI,MARADER,BLK,MC,11,2003,JS1VS53A132100869
2017,849320570,1,SUZI,GSXR,RED,MC,11,2005,JS1GN7CA752115407
2017,849321100,1,,UNKNOWN,SIL,MC,11,,UNKNOWN
2017,849328180,1,KAWK,VULCAN,BLK,MC,11,2004,JKAVNDA1548552801
2017,849333850,1,HOND,GOLD WING,BLK,MC,11,1988,1HFSC2208JA002573
2017,849427700,2,KAWA,,SILV,MCY,11,,UNKNOWN
2017,849428410,1,HOND,,BLK,,11,2007,JH2PC400X7M011837
2017,849430100,2,TAOI,,BLK,MCY,12,2016,L9NTEACB3G1003370
2017,849431980,2,TAOI,,RED/,MCY,11,2017,L9NTELKD4H1050360
2017,849482690,2,KAWK,,GRN,MC,11,2006,JKALXMH166DA10544
2017,849483640,1,YAMA,,BLK,MC,11,2006,JYAVM01E36A097472
2017,849484530,1,BMW,,GRY,MC,11,2013,WB1050908DZV94761
2017,849485070,2,HD,,WHI,MC,11,2017,1HD1BWV14HB016798
2017,849485420,1,SUZI,,WHI,MC,11,2015,JS1SK44A1F2100516
2017,849485930,1,HD,,RED,MC,11,1998,1HD1FRR15WY607278
2017,849486290,1,HOND,,BLK,MC,11,2015,JH2SC6678FK500001
2017,849488040,2,BMW,,GRY,MC,11,1999,WB10555A5XZD70947
2017,849488680,1,,,,,11,,
2017,849488980,1,YAMA,,WHI,MC,11,2013,JYARJ18E9DA011794
2017,849489120,1,OTHE,,BLK,MS,12,,37LMGFV4C2090046
2017,849489590,2,HD,,GRY,MC,11,2015,1HD1KBM19FB699119
2017,849527760,1,UK,Motorized Bi,BLK,MD,12,2012,NA
2017,849530350,2,HD,Motorcycle,BLK,MC,11,2007,1HD1FB4147Y625464
